sale_id,product_id,sale_amount,sale_date
931,66,194.41,2023-02-26
932,55,11.32,2023-09-21
933,33,501.72,2023-01-29
934,38,817.55,2023-10-31
935,8,968.78,2023-07-04
936,85,147.62,2023-12-28
937,29,777.48,2023-07-17
938,60,179.4,2023-07-06
939,57,799.9,2023-06-26
940,79,674.05,2023-07-21
941,43,34.99,2023-11-13
942,13,612.35,2023-05-13
943,100,583.24,2023-09-13
944,64,570.35,2023-08-14
945,10,602.32,2023-04-07
946,72,172.5,2023-04-27
947,22,285.49,2023-01-20
948,89,866.18,2023-03-25
949,91,555.51,2023-08-22
950,86,241.55,2023-03-04
951,18,755.01,2023-07-01
952,70,255.1,2023-10-04
953,71,996.79,2023-06-30
954,52,847.6,2023-05-07
955,24,498.32,2023-02-26
956,94,245.67,2023-12-28
957,7,497.23,2023-05-10
958,59,251.59,2023-12-16
959,16,668.69,2023-06-03
960,83,720.04,2023-10-30
961,60,599.26,2023-10-19
962,44,685.08,2023-09-11
963,1,410.92,2023-01-01
964,24,184.36,2023-06-13
965,35,492.32,2023-03-15
966,5,462.46,2023-05-12
967,98,367.39,2023-11-10
968,12,697.26,2023-05-19
969,8,507.63,2023-07-03
970,97,220.94,2023-01-13
971,71,469.72,2023-08-11
972,5,796.03,2023-06-14
973,3,232.59,2023-04-28
974,92,520.77,2023-03-09
975,71,991.37,2023-07-26
976,11,98.57,2023-03-17
977,19,65.11,2023-12-10
978,88,539.82,2023-05-26
979,97,738.52,2023-08-21
980,86,337.31,2023-05-27
981,59,548.67,2023-11-17
982,63,130.41,2023-06-09
983,27,269.64,2023-07-22
984,78,959.52,2023-12-07
985,86,121.85,2023-10-30
986,77,36.35,2023-05-17
987,52,743.94,2023-08-05
988,94,865.52,2023-07-13
989,78,213.28,2023-08-24
990,84,533.25,2023-04-08
991,2,728.01,2023-02-24
992,78,670.72,2023-08-20
993,58,573.5,2023-01-25
994,3,170.66,2023-09-02
995,90,60.29,2023-01-31
996,77,845.96,2023-11-10
997,63,736.11,2023-06-26
998,84,120.32,2023-03-06
999,4,303.39,2023-06-22
1000,6,907.84,2023-05-12
1001,29,659.68,2023-05-12
1002,75,495.6,2023-07-13
1003,37,827.57,2023-10-02
1004,72,680.42,2023-03-13
1005,16,708.97,2023-05-01
1006,43,54.87,2023-08-07
1007,98,664.2,2023-01-19
1008,16,782.11,2023-10-17
1009,91,210.61,2023-11-13
1010,10,91.86,2023-01-29
1011,56,814.36,2023-09-20
1012,12,431.41,2023-08-01
1013,78,149.4,2023-05-11
1014,3,261.24,2023-10-06
1015,91,200.78,2023-08-21
1016,43,685.62,2023-12-23
1017,34,915.65,2023-04-23
1018,45,729.0,2023-06-26
1019,8,717.54,2023-09-12
1020,86,374.59,2023-07-26
1021,94,370.53,2023-02-10
1022,28,621.47,2023-10-07
1023,28,636.62,2023-11-12
1024,38,861.35,2023-11-07
1025,52,432.99,2023-01-10
1026,70,577.24,2023-08-01
1027,48,176.5,2023-07-28
1028,3,512.67,2023-05-13
1029,75,506.67,2023-08-03
1030,90,844.27,2023-03-22
1031,77,862.39,2023-02-03
1032,55,824.87,2023-08-17
1033,58,401.38,2023-01-09
1034,16,943.59,2023-03-13
1035,74,928.14,2023-10-31
1036,84,865.9,2023-04-03
1037,66,507.51,2023-10-13
1038,72,562.65,2023-11-05
1039,61,622.94,2023-07-31
1040,78,69.05,2023-02-22
1041,67,156.88,2023-06-21
1042,97,131.32,2023-10-31
1043,85,880.12,2023-08-29
1044,37,476.55,2023-01-27
1045,79,467.49,2023-05-30
1046,87,914.0,2023-05-05
1047,60,102.96,2023-08-17
1048,100,756.38,2023-04-13
1049,31,957.29,2023-01-06
1050,70,693.3,2023-02-05
1051,59,656.58,2023-01-02
1052,78,472.02,2023-04-04
1053,50,557.78,2023-02-07
1054,16,841.0,2023-11-12
1055,4,728.05,2023-02-22
1056,13,624.91,2023-09-08
1057,89,384.37,2023-02-23
1058,61,631.68,2023-01-17
1059,13,558.35,2023-07-20
1060,2,904.29,2023-09-20
1061,3,145.87,2023-02-27
1062,19,887.0,2023-02-18
1063,28,684.92,2023-10-01
1064,92,499.54,2023-02-22
1065,58,501.48,2023-06-28
1066,58,226.09,2023-03-28
1067,43,418.52,2023-01-05
1068,59,919.22,2023-06-28
1069,29,722.72,2023-10-20
1070,58,326.16,2023-08-17
1071,73,488.74,2023-03-29
1072,37,14.41,2023-12-19
1073,10,858.22,2023-11-05
1074,96,552.62,2023-05-11
1075,15,848.02,2023-01-24
1076,54,284.39,2023-01-21
1077,64,35.36,2023-08-26
1078,42,331.63,2023-07-20
1079,2,508.9,2023-08-25
1080,11,321.87,2023-06-21
1081,23,356.13,2023-09-06
1082,38,202.27,2023-09-19
1083,38,420.3,2023-01-12
1084,1,995.0,2023-08-10
1085,23,984.26,2023-04-17
1086,81,528.85,2023-01-28
1087,7,273.92,2023-07-28
1088,97,170.8,2023-01-09
1089,11,810.01,2023-03-17
1090,44,680.7,2023-04-07
1091,100,810.21,2023-04-02
1092,75,808.38,2023-04-02
1093,36,682.38,2023-10-29
1094,45,396.6,2023-12-01
1095,16,949.22,2023-08-02
1096,80,526.7,2023-01-03
1097,68,258.75,2023-10-24
1098,39,40.66,2023-09-14
1099,25,420.84,2023-11-05
1100,28,779.07,2023-12-28
1101,4,284.04,2023-12-09
1102,97,710.91,2023-04-21
1103,52,845.97,2023-12-26
1104,65,859.11,2023-03-12
1105,18,622.82,2023-12-06
1106,17,526.51,2023-10-25
1107,18,101.41,2023-12-08
1108,85,290.34,2023-06-04
1109,84,780.19,2023-09-22
1110,44,265.04,2023-09-07
1111,74,508.86,2023-07-09
1112,42,410.57,2023-06-19
1113,74,732.09,2023-09-23
1114,6,23.26,2023-03-07
1115,37,556.75,2023-01-05
1116,45,150.57,2023-12-24
1117,56,278.48,2023-07-20
1118,87,448.99,2023-08-27
1119,84,264.74,2023-10-02
1120,95,674.71,2023-01-18
1121,23,969.92,2023-05-14
1122,76,372.77,2023-11-13
1123,81,220.47,2023-05-04
1124,48,210.52,2023-11-06
1125,65,646.96,2023-06-02
1126,42,61.71,2023-04-03
1127,41,215.86,2023-10-10
1128,55,647.46,2023-02-23
1129,5,976.14,2023-10-01
1130,66,603.84,2023-05-07
1131,24,427.95,2023-08-31
1132,7,855.57,2023-06-06
1133,24,444.72,2023-11-10
1134,39,401.13,2023-05-24
1135,73,432.6,2023-07-27
1136,6,395.36,2023-11-17
1137,19,230.57,2023-10-10
1138,70,283.33,2023-09-10
1139,98,824.35,2023-11-18
1140,33,705.5,2023-01-11
1141,72,159.04,2023-01-30
1142,41,434.94,2023-12-11
1143,52,826.51,2023-12-23
1144,18,378.65,2023-01-18
1145,98,741.33,2023-09-16
1146,32,433.0,2023-11-17
1147,39,142.54,2023-12-20
1148,71,924.34,2023-08-04
1149,38,29.38,2023-05-16
1150,72,485.36,2023-01-13
1151,23,153.97,2023-10-16
1152,63,111.71,2023-12-22
1153,82,713.45,2023-10-31
1154,52,433.21,2023-01-08
1155,30,26.25,2023-06-09
1156,67,810.81,2023-04-20
1157,40,796.23,2023-08-10
1158,37,464.84,2023-03-05
1159,79,149.18,2023-07-30
1160,4,516.29,2023-08-31
1161,59,479.84,2023-05-04
1162,22,515.19,2023-04-03
1163,69,76.95,2023-07-29
1164,37,429.82,2023-05-07
1165,55,215.87,2023-06-26
1166,10,376.32,2023-10-15
1167,95,815.99,2023-06-18
1168,65,96.31,2023-03-06
1169,14,224.0,2023-04-23
1170,17,731.66,2023-10-26
1171,99,318.42,2023-04-22
1172,98,699.41,2023-06-17
1173,22,793.67,2023-04-14
1174,16,831.68,2023-07-15
1175,3,29.29,2023-07-15
1176,23,828.93,2023-06-21
1177,55,606.64,2023-12-27
1178,82,11.62,2023-12-11
1179,82,738.65,2023-02-22
1180,76,424.73,2023-01-11
1181,17,657.43,2023-08-13
1182,90,775.54,2023-04-30
1183,75,679.06,2023-06-18
1184,50,142.56,2023-03-02
1185,93,380.81,2023-02-20
1186,5,344.96,2023-04-04
1187,20,548.49,2023-12-21
1188,46,72.94,2023-01-24
1189,74,65.29,2023-07-11
1190,11,643.92,2023-01-02
1191,41,144.46,2023-02-26
1192,26,443.31,2023-01-03
1193,17,568.35,2023-11-15
1194,81,566.87,2023-02-26
1195,36,129.21,2023-03-18
1196,30,307.13,2023-03-08
1197,5,365.33,2023-12-06
1198,15,90.62,2023-12-15
1199,30,401.65,2023-10-09
1200,9,123.89,2023-05-23
1201,53,629.48,2023-06-26
1202,59,854.71,2023-08-25
1203,41,979.95,2023-03-15
1204,86,60.6,2023-01-09
1205,19,106.62,2023-04-04
1206,72,615.01,2023-10-05
1207,85,388.2,2023-10-31
1208,83,245.69,2023-11-28
1209,86,864.06,2023-11-20
1210,41,334.16,2023-01-26
1211,45,624.3,2023-03-10
1212,2,872.25,2023-07-28
1213,71,666.43,2023-09-14
1214,6,346.03,2023-02-13
1215,78,765.69,2023-06-02
1216,89,256.6,2023-02-26
1217,79,331.62,2023-12-15
1218,61,504.07,2023-08-14
1219,54,223.15,2023-11-23
1220,82,815.24,2023-09-24
1221,9,805.78,2023-02-01
1222,37,616.43,2023-09-18
1223,95,526.14,2023-05-16
1224,37,672.03,2023-08-21
1225,34,818.84,2023-12-13
1226,30,461.31,2023-04-27
1227,81,310.32,2023-07-19
1228,10,513.05,2023-04-20
1229,20,197.74,2023-11-09
1230,28,120.37,2023-08-20
1231,74,781.31,2023-04-03
1232,77,664.02,2023-07-09
1233,81,582.03,2023-09-13
1234,41,632.05,2023-11-09
1235,59,299.55,2023-10-04
1236,67,926.28,2023-03-01
1237,44,497.57,2023-08-14
1238,74,727.06,2023-02-11
1239,8,747.01,2023-05-16
1240,29,490.91,2023-09-01
1241,80,906.89,2023-08-15
1242,25,863.24,2023-10-28
1243,74,556.17,2023-08-04
1244,7,995.58,2023-05-11
1245,46,500.75,2023-01-25
1246,47,687.71,2023-12-25
1247,47,72.67,2023-05-12
1248,38,354.27,2023-01-06
1249,76,870.27,2023-07-28
1250,32,487.0,2023-02-06
1251,72,288.42,2023-04-15
1252,13,921.52,2023-12-11
1253,23,759.25,2023-05-30
1254,36,983.8,2023-02-15
1255,86,208.32,2023-02-27
1256,68,343.14,2023-08-30
1257,59,682.31,2023-09-20
1258,28,342.53,2023-12-07
1259,9,528.2,2023-11-13
1260,34,660.91,2023-10-12
1261,28,51.64,2023-12-24
1262,40,353.01,2023-05-01
1263,32,967.07,2023-07-06
1264,16,268.64,2023-08-04
1265,67,50.63,2023-11-14
1266,25,23.0,2023-09-08
1267,9,866.05,2023-04-03
1268,84,478.71,2023-03-07
1269,55,534.54,2023-05-16
1270,83,362.79,2023-02-14
1271,23,341.59,2023-01-15
1272,8,897.11,2023-10-16
1273,4,911.35,2023-05-12
1274,52,309.43,2023-05-01
1275,46,282.07,2023-11-11
1276,10,213.85,2023-01-15
1277,53,156.83,2023-09-23
1278,56,461.88,2023-05-31
1279,32,507.44,2023-05-09
1280,66,47.79,2023-10-29
1281,92,382.24,2023-08-09
1282,11,122.12,2023-01-27
1283,40,455.53,2023-08-01
1284,4,273.02,2023-06-12
1285,70,149.4,2023-09-09
1286,23,476.68,2023-05-23
1287,96,929.84,2023-03-10
1288,69,801.7,2023-12-12
1289,30,658.57,2023-10-16
1290,74,14.88,2023-12-09
1291,39,435.61,2023-04-08
1292,93,608.99,2023-01-01
1293,1,295.56,2023-05-04
1294,97,43.09,2023-05-19
1295,21,54.88,2023-07-12
1296,19,943.73,2023-03-04
1297,63,614.43,2023-08-31
1298,88,933.35,2023-02-26
1299,82,115.03,2023-05-05
1300,90,38.46,2023-09-29
1301,45,453.76,2023-10-12
1302,3,609.78,2023-06-19
1303,29,233.85,2023-05-18
1304,24,751.63,2023-09-07
1305,27,797.43,2023-04-04
1306,29,33.04,2023-10-08
1307,61,632.01,2023-06-19
1308,15,30.44,2023-12-17
1309,99,765.19,2023-09-11
1310,47,798.53,2023-02-27
1311,77,294.5,2023-11-16
1312,15,57.35,2023-02-02
1313,2,591.12,2023-02-11
1314,61,100.45,2023-01-03
1315,53,720.09,2023-05-22
1316,57,112.0,2023-12-26
1317,53,741.0,2023-07-11
1318,51,125.09,2023-11-29
1319,72,189.19,2023-10-21
1320,37,577.84,2023-02-24
1321,54,324.72,2023-08-07
1322,16,63.18,2023-05-22
1323,26,539.47,2023-09-25
1324,66,566.9,2023-11-26
1325,10,60.36,2023-01-04
1326,93,232.31,2023-11-27
1327,71,661.55,2023-12-27
1328,14,486.63,2023-04-26
1329,4,506.1,2023-04-28
1330,79,510.44,2023-02-22
1331,32,385.15,2023-04-21
1332,4,108.48,2023-11-14
1333,38,363.86,2023-07-17
1334,42,366.61,2023-02-09
1335,22,527.86,2023-11-27
1336,23,382.36,2023-03-12
1337,4,527.44,2023-06-10
1338,74,149.23,2023-07-17
1339,100,64.53,2023-10-14
1340,62,979.85,2023-10-06
1341,65,228.03,2023-08-04
1342,85,762.84,2023-03-22
1343,27,731.9,2023-12-04
1344,49,58.47,2023-05-21
1345,18,500.4,2023-12-06
1346,85,728.42,2023-04-14
1347,59,334.75,2023-11-04
1348,66,982.65,2023-09-03
1349,37,870.9,2023-04-06
1350,48,740.5,2023-07-16
1351,18,334.46,2023-01-10
1352,58,958.75,2023-11-09
1353,17,786.78,2023-03-19
1354,15,716.43,2023-05-20
1355,81,26.36,2023-08-09
1356,40,27.65,2023-12-17
1357,61,433.97,2023-11-09
1358,83,906.6,2023-03-23
1359,95,716.52,2023-06-03
1360,55,691.19,2023-08-02
1361,28,894.36,2023-02-12
1362,91,577.64,2023-08-20
1363,74,807.71,2023-04-11
1364,61,226.85,2023-02-04
1365,40,215.78,2023-05-16
1366,99,489.75,2023-04-27
1367,52,228.65,2023-06-04
1368,55,738.86,2023-04-20
1369,10,338.87,2023-01-13
1370,67,237.17,2023-02-16
1371,30,15.01,2023-02-20
1372,95,591.04,2023-01-23
1373,28,599.06,2023-10-16
1374,4,870.86,2023-10-20
1375,37,89.09,2023-03-09
1376,55,687.94,2023-01-25
1377,64,33.02,2023-09-27
1378,74,318.25,2023-12-06
1379,85,512.65,2023-12-11
1380,10,358.95,2023-05-27
1381,4,616.09,2023-08-17
1382,25,981.95,2023-12-18
1383,69,321.4,2023-02-06
1384,66,465.13,2023-12-22
1385,44,695.17,2023-10-25
1386,36,262.96,2023-10-02
1387,8,603.87,2023-06-24
1388,11,295.35,2023-06-16
1389,80,136.29,2023-04-05
1390,27,157.12,2023-08-05
1391,30,543.72,2023-05-05
1392,91,383.98,2023-09-09
1393,94,509.58,2023-04-07
1394,47,942.48,2023-03-29
1395,52,111.89,2023-12-14
1396,47,974.54,2023-07-09
1397,86,202.81,2023-09-25
1398,10,422.02,2023-05-19
1399,86,251.78,2023-03-09
1400,44,658.38,2023-07-28
1401,70,906.33,2023-11-02
1402,39,930.91,2023-05-17
1403,90,575.74,2023-12-29
1404,82,648.8,2023-06-19
1405,34,515.36,2023-07-05
1406,4,217.56,2023-06-16
1407,26,317.43,2023-07-27
1408,30,355.62,2023-12-03
1409,32,349.79,2023-08-08
1410,84,864.72,2023-05-04
1411,96,666.7,2023-07-10
1412,75,661.55,2023-02-23
1413,38,439.85,2023-05-23
1414,81,40.68,2023-12-16
1415,97,616.11,2023-09-10
1416,72,697.13,2023-02-24
1417,44,306.38,2023-12-01
1418,90,287.59,2023-04-10
1419,62,43.37,2023-08-14
1420,46,699.06,2023-08-16
1421,77,143.27,2023-09-25
1422,52,972.9,2023-05-20
1423,77,449.27,2023-09-30
1424,13,616.39,2023-03-23
1425,84,370.28,2023-04-24
1426,79,316.41,2023-11-05
1427,19,511.04,2023-05-14
1428,34,314.53,2023-02-03
1429,87,757.63,2023-12-01
1430,58,921.88,2023-05-08
1431,79,589.06,2023-04-30
1432,73,198.02,2023-03-24
1433,84,430.42,2023-03-22
1434,78,657.23,2023-06-01
1435,49,626.02,2023-06-29
1436,5,797.11,2023-03-29
1437,13,743.46,2023-03-06
1438,81,681.46,2023-07-15
1439,29,959.12,2023-04-29
1440,5,44.81,2023-09-16
1441,32,314.05,2023-05-03
1442,8,476.86,2023-07-30
1443,27,54.75,2023-09-01
1444,65,422.82,2023-09-27
1445,33,519.23,2023-11-18
1446,47,270.6,2023-03-05
1447,97,40.93,2023-10-25
1448,22,787.5,2023-01-24
1449,99,798.24,2023-03-14
1450,13,944.58,2023-08-17
1451,4,398.35,2023-01-07
1452,54,174.24,2023-04-25
1453,6,615.02,2023-07-14
1454,58,516.72,2023-01-23
1455,87,871.36,2023-07-18
1456,17,442.94,2023-04-16
1457,47,994.45,2023-10-30
1458,74,928.68,2023-11-15
1459,94,339.81,2023-08-07
1460,79,252.89,2023-09-10
1461,62,46.13,2023-06-11
1462,75,703.71,2023-07-09
1463,89,689.44,2023-08-28
1464,84,174.54,2023-01-09
1465,72,609.14,2023-09-07
1466,5,296.72,2023-01-01
1467,42,745.51,2023-06-19
1468,36,865.26,2023-05-03
1469,20,395.2,2023-04-11
1470,90,995.47,2023-01-13
1471,93,486.34,2023-01-12
1472,51,176.26,2023-08-05
1473,2,90.24,2023-04-13
1474,87,516.82,2023-05-27
1475,98,917.37,2023-04-27
1476,88,571.72,2023-10-27
1477,70,887.98,2023-07-20
1478,37,991.4,2023-10-27
1479,39,833.22,2023-09-04
1480,91,768.21,2023-05-14
1481,94,448.08,2023-09-09
1482,42,754.28,2023-09-23
1483,78,637.36,2023-07-28
1484,97,425.21,2023-10-02
1485,50,189.03,2023-08-01
1486,56,986.23,2023-08-24
1487,93,566.52,2023-06-17
1488,19,304.55,2023-05-13
1489,66,29.65,2023-11-14
1490,97,730.76,2023-02-19
1491,37,704.04,2023-09-14
1492,70,734.58,2023-06-27
1493,49,605.05,2023-01-23
1494,84,282.06,2023-08-04
1495,16,82.1,2023-12-30
1496,31,784.8,2023-12-17
1497,34,884.94,2023-06-21
1498,98,210.64,2023-01-22
1499,96,897.85,2023-03-19
1500,67,23.03,2023-07-27
1501,40,342.35,2023-02-23
1502,54,320.58,2023-10-18
1503,20,848.83,2023-04-12
1504,58,986.79,2023-11-07
1505,4,768.01,2023-04-18
1506,6,288.07,2023-12-16
1507,5,259.65,2023-06-07
1508,45,145.31,2023-01-05
1509,57,993.58,2023-08-20
1510,39,886.56,2023-12-11
1511,60,774.3,2023-10-29
1512,5,975.91,2023-07-09
1513,58,266.86,2023-08-28
1514,63,953.01,2023-07-15
1515,44,350.56,2023-03-02
1516,46,570.73,2023-08-07
1517,93,788.65,2023-05-08
1518,81,483.41,2023-07-19
1519,75,679.41,2023-04-25
1520,75,901.32,2023-03-02
1521,19,285.12,2023-08-26
1522,76,159.7,2023-06-11
1523,39,472.87,2023-11-03
1524,71,858.36,2023-06-01
1525,15,399.63,2023-11-11
1526,86,735.47,2023-01-15
1527,78,136.42,2023-05-29
1528,75,322.49,2023-08-14
1529,46,121.48,2023-03-18
1530,60,855.62,2023-12-01
1531,20,412.34,2023-01-02
1532,60,118.1,2023-05-05
1533,19,288.89,2023-05-28
1534,82,288.22,2023-06-10
1535,38,53.33,2023-03-23
1536,35,301.3,2023-08-25
1537,7,726.52,2023-03-17
1538,24,727.62,2023-03-29
1539,26,707.93,2023-05-24
1540,48,965.1,2023-09-27
1541,19,114.77,2023-07-28
1542,69,563.44,2023-11-10
1543,89,634.86,2023-01-22
1544,56,163.87,2023-01-14
1545,57,771.32,2023-05-31
1546,37,805.28,2023-08-28
1547,57,824.03,2023-07-27
1548,91,880.58,2023-09-10
1549,45,660.92,2023-05-12
1550,56,285.21,2023-10-25
1551,43,447.72,2023-04-10
1552,21,927.1,2023-04-04
1553,49,311.81,2023-08-30
1554,80,771.04,2023-02-09
1555,63,42.19,2023-02-26
1556,50,515.18,2023-03-31
1557,69,690.65,2023-11-10
1558,84,760.41,2023-02-27
1559,86,253.22,2023-12-11
1560,13,962.44,2023-08-20
1561,42,143.38,2023-04-04
1562,4,328.3,2023-08-29
1563,63,845.61,2023-03-23
1564,81,288.26,2023-05-24
1565,87,105.03,2023-07-28
1566,92,826.85,2023-07-12
1567,43,596.85,2023-11-03
1568,6,307.57,2023-04-11
1569,16,282.02,2023-10-14
1570,59,733.14,2023-04-26
1571,44,987.61,2023-12-12
1572,26,286.17,2023-07-22
1573,70,281.66,2023-04-04
1574,86,115.12,2023-05-14
1575,22,335.04,2023-05-17
1576,9,936.81,2023-08-01
1577,81,371.31,2023-06-30
1578,66,771.43,2023-01-13
1579,92,790.31,2023-06-14
1580,90,177.87,2023-03-21
1581,70,258.05,2023-07-04
1582,93,269.97,2023-03-04
1583,38,382.68,2023-11-17
1584,43,269.0,2023-09-13
1585,34,39.07,2023-09-24
1586,83,975.05,2023-05-13
1587,41,11.46,2023-03-20
1588,24,699.21,2023-10-09
1589,10,612.58,2023-06-26
1590,62,609.96,2023-08-03
1591,2,465.05,2023-10-11
1592,23,809.85,2023-09-10
1593,60,444.28,2023-03-23
1594,44,670.71,2023-05-31
1595,49,77.21,2023-05-25
1596,90,616.62,2023-03-27
1597,29,86.11,2023-03-04
1598,85,114.15,2023-10-24
1599,82,446.76,2023-05-12
1600,43,554.31,2023-01-09
1601,14,500.38,2023-11-22
1602,97,242.52,2023-07-02
1603,89,439.06,2023-06-22
1604,83,75.21,2023-02-09
1605,59,163.83,2023-05-14
1606,51,439.6,2023-06-23
1607,67,858.57,2023-07-12
1608,33,262.47,2023-04-27
1609,99,709.06,2023-07-30
1610,36,35.27,2023-11-02
1611,75,679.72,2023-04-25
1612,71,107.25,2023-03-01
1613,81,408.4,2023-10-11
1614,57,679.35,2023-07-01
1615,22,289.19,2023-09-17
1616,70,932.21,2023-03-12
1617,46,697.46,2023-09-02
1618,59,495.87,2023-02-16
1619,41,169.01,2023-05-11
1620,61,225.01,2023-10-04
1621,37,729.75,2023-04-13
1622,93,907.24,2023-06-14
1623,37,131.0,2023-02-24
1624,38,218.83,2023-11-16
1625,18,806.23,2023-07-28
1626,33,629.79,2023-02-18
1627,5,311.53,2023-05-29
1628,85,681.29,2023-05-08
1629,54,978.34,2023-05-31
1630,96,556.37,2023-07-16
1631,47,915.01,2023-03-08
1632,29,735.43,2023-12-26
1633,18,151.74,2023-06-20
1634,51,440.13,2023-09-16
1635,8,526.41,2023-04-27
1636,66,767.59,2023-03-19
1637,39,643.8,2023-01-19
1638,54,620.87,2023-08-01
1639,43,257.32,2023-06-06
1640,74,336.57,2023-01-11
1641,81,73.89,2023-04-10
1642,21,820.6,2023-04-13
1643,85,295.93,2023-12-31
1644,43,957.12,2023-08-12
1645,57,673.75,2023-12-20
1646,74,296.64,2023-01-19
1647,36,651.65,2023-01-06
1648,31,265.44,2023-04-27
1649,45,978.18,2023-11-15
1650,23,225.57,2023-07-07
1651,61,456.7,2023-07-09
1652,23,509.02,2023-07-28
1653,95,367.83,2023-12-22
1654,51,16.9,2023-03-10
1655,49,323.62,2023-05-29
1656,45,628.63,2023-11-16
1657,37,99.74,2023-05-30
1658,20,557.07,2023-03-12
1659,67,304.48,2023-01-18
1660,40,431.28,2023-10-15
1661,62,588.05,2023-04-13
1662,67,213.0,2023-08-18
1663,97,817.74,2023-02-24
1664,7,26.75,2023-02-25
1665,2,99.34,2023-01-16
1666,51,134.62,2023-06-26
1667,96,841.84,2023-12-30
1668,69,863.12,2023-11-22
1669,34,362.51,2023-06-07
1670,58,91.94,2023-09-07
1671,100,612.45,2023-03-12
1672,47,721.53,2023-01-15
1673,42,146.26,2023-08-27
1674,27,845.28,2023-02-26
1675,22,975.17,2023-10-14
1676,43,254.78,2023-08-28
1677,66,29.04,2023-04-12
1678,66,52.3,2023-06-03
1679,15,140.55,2023-01-27
1680,77,631.81,2023-07-04
1681,11,402.9,2023-12-04
1682,84,894.04,2023-10-06
1683,29,19.88,2023-07-15
1684,4,881.66,2023-11-07
1685,13,966.62,2023-10-30
1686,48,463.77,2023-10-26
1687,45,967.95,2023-02-16
1688,20,256.6,2023-06-02
1689,86,515.88,2023-08-29
1690,22,910.37,2023-12-07
1691,3,845.0,2023-06-07
1692,93,611.04,2023-05-29
1693,43,361.94,2023-10-08
1694,86,988.64,2023-01-29
1695,95,172.13,2023-03-14
1696,20,344.68,2023-11-04
1697,70,313.34,2023-03-02
1698,49,569.01,2023-11-10
1699,63,300.24,2023-09-29
1700,98,139.64,2023-11-22
1701,38,369.61,2023-07-29
1702,77,745.05,2023-06-13
1703,42,19.14,2023-09-18
1704,69,441.94,2023-03-15
1705,22,711.27,2023-06-29
1706,46,720.51,2023-09-22
1707,29,125.96,2023-01-08
1708,65,137.27,2023-03-02
1709,35,580.63,2023-01-15
1710,63,196.33,2023-03-12
1711,26,295.55,2023-01-03
1712,49,288.93,2023-04-11
1713,2,600.08,2023-06-03
1714,38,233.83,2023-07-21
1715,6,918.5,2023-12-17
1716,32,142.53,2023-12-27
1717,55,986.98,2023-03-28
1718,46,783.46,2023-06-01
1719,2,837.87,2023-03-31
1720,10,723.61,2023-06-20
1721,6,345.75,2023-09-11
1722,64,224.76,2023-12-09
1723,95,607.68,2023-08-11
1724,75,758.78,2023-03-19
